episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
2501.425599213781,-16.446569230293374,2045.9694983142517,3000.0,20,60000,False,5220000,1740,87,80a62af174064170875b539d853081e6,2023-04-25_00-58-53,1682384333,205.85956859588623,17950.114850759506,8673,ubuntu1804,10.128.0.3,17950.114850759506,5220000,87,2,894c9fe2,0,4.795253142777467,1.2437060878970585,0.6052457374911738,5211648,5220000,200093.858,7.86,5994.198,3.965,51.70918367346939,25.10102040816326,1.9890648850218184e-10,4.999999873689376e-05,878.90497,0.0016966136,878.90326,0.668204,0.04155584,-2.8250196,0.0
2501.425599213781,-16.446569230293374,2065.0018716414734,3000.0,20,60000,False,5280000,1760,88,80a62af174064170875b539d853081e6,2023-04-25_01-02-18,1682384538,205.03687500953674,18155.151725769043,8673,ubuntu1804,10.128.0.3,18155.151725769043,5280000,88,2,894c9fe2,0,4.795044507419174,1.2436014741584922,0.6052474100972778,5271552,5280000,199928.937,7.912,5994.089,3.915,51.710273972602735,25.099999999999998,2.9835972581437886e-10,4.999999873689376e-05,828.68256,0.0010848417,828.68134,0.50873905,0.022080198,-2.763938,0.0
2517.196495356807,-16.446569230293374,2027.6195731024636,3000.0,20,60000,False,5340000,1780,89,80a62af174064170875b539d853081e6,2023-04-25_01-05-43,1682384743,205.0511875152588,18360.2029132843,8673,ubuntu1804,10.128.0.3,18360.2029132843,5340000,89,2,894c9fe2,0,4.794801701990845,1.2435060012652683,0.6052446659967156,5331456,5340000,199762.172,7.924,5995.115,3.958,51.79761092150171,25.099999999999998,2.9835972581437886e-10,4.999999873689376e-05,846.3447,0.0017111253,846.3431,0.5625848,0.02476823,-2.74502,0.0
2535.741239474015,-16.446569230293374,2033.5749976800078,3000.0,20,60000,False,5400000,1800,90,80a62af174064170875b539d853081e6,2023-04-25_01-09-08,1682384948,205.53958463668823,18565.74249792099,8673,ubuntu1804,10.128.0.3,18565.74249792099,5400000,90,2,894c9fe2,0,4.794496118538387,1.2433417834660707,0.6052326474397478,5391360,5400000,199712.759,7.92,5984.036,3.936,51.72116040955631,25.108873720136515,2.9835972581437886e-10,4.999999873689376e-05,934.4542,0.0010896062,934.4531,0.731038,0.020590363,-2.8811421,0.0
2551.410956382802,-728.3019087070073,2026.1095519259532,3000.0,20,60000,False,5460000,1820,91,80a62af174064170875b539d853081e6,2023-04-25_01-12-34,1682385154,205.13379192352295,18770.876289844513,8673,ubuntu1804,10.128.0.3,18770.876289844513,5460000,91,2,894c9fe2,0,4.794223292805999,1.2431821720895608,0.6052252748991134,5451264,5460000,199632.677,7.918,5983.162,3.994,51.879180887372016,25.138225255972696,2.9835972581437886e-10,4.999999873689376e-05,1082.3882,0.0020484447,1082.3862,0.80971026,0.023691667,-2.8661082,0.0
2551.410956382802,-728.3019087070073,2003.4959493715974,3000.0,20,60000,False,5520000,1840,92,80a62af174064170875b539d853081e6,2023-04-25_01-15-59,1682385359,205.61405611038208,18976.490345954895,8673,ubuntu1804,10.128.0.3,18976.490345954895,5520000,92,2,894c9fe2,0,4.793936505773513,1.243058796241142,0.6052253053180149,5511168,5520000,199563.695,7.917,5983.979,3.999,51.81092150170649,25.145051194539246,2.9835972581437886e-10,4.999999873689376e-05,887.2169,0.00026506363,887.2166,0.6661366,0.025894478,-2.7604067,0.0
2551.410956382802,-728.3019087070073,2000.360194735595,3000.0,20,60000,False,5580000,1860,93,80a62af174064170875b539d853081e6,2023-04-25_01-19-25,1682385565,206.04401278495789,19182.534358739853,8673,ubuntu1804,10.128.0.3,19182.534358739853,5580000,93,2,894c9fe2,0,4.793706752675348,1.2429700624515125,0.6052318636808717,5571072,5580000,199592.406,7.889,5973.451,4.011,51.84285714285715,25.1360544217687,2.9835972581437886e-10,4.999999873689376e-05,1007.4482,0.0019424455,1007.44617,0.7198515,0.021873152,-3.0047605,0.0
2578.117520563736,-728.3019087070073,1934.2557804966523,3000.0,20,60000,False,5640000,1880,94,80a62af174064170875b539d853081e6,2023-04-25_01-22-50,1682385770,204.94800782203674,19387.48236656189,8673,ubuntu1804,10.128.0.3,19387.48236656189,5640000,94,2,894c9fe2,0,4.793454248968882,1.2428701280466443,0.6052401553110722,5630976,5640000,199501.543,7.865,5971.674,3.931,51.738225255972694,25.129351535836175,2.9835972581437886e-10,4.999999873689376e-05,1140.2981,0.0006603266,1140.2974,0.8522341,0.017561655,-2.5222445,0.0
2578.117520563736,-728.3019087070073,1934.7592785399083,3000.0,20,60000,False,5700000,1900,95,80a62af174064170875b539d853081e6,2023-04-25_01-26-16,1682385976,205.86101627349854,19593.34338283539,8673,ubuntu1804,10.128.0.3,19593.34338283539,5700000,95,2,894c9fe2,0,4.793214428345222,1.2427914084928369,0.6052513135703471,5690880,5700000,199402.81,7.827,5969.486,3.886,51.86860068259386,25.143003412969282,2.9835972581437886e-10,4.999999873689376e-05,1086.4976,0.0025048347,1086.4951,0.7611363,0.025785629,-3.0572178,0.0
2592.416044569105,-599.7066734530821,1942.11296673549,3000.0,20,60000,False,5760000,1920,96,80a62af174064170875b539d853081e6,2023-04-25_01-29-42,1682386182,205.9306182861328,19799.27400112152,8673,ubuntu1804,10.128.0.3,19799.27400112152,5760000,96,2,894c9fe2,0,4.793016354304906,1.2427350385746516,0.6052704131074772,5750784,5760000,199513.444,7.818,5967.591,3.961,51.78027210884353,25.157482993197277,2.9835972581437886e-10,4.999999873689376e-05,1065.1,0.0019586945,1065.098,0.7688384,0.016582,-3.002745,0.0
2592.416044569105,-599.7066734530821,1947.5358521010376,3000.0,20,60000,False,5820000,1940,97,80a62af174064170875b539d853081e6,2023-04-25_01-33-07,1682386387,205.4803967475891,20004.75439786911,8673,ubuntu1804,10.128.0.3,20004.75439786911,5820000,97,2,894c9fe2,0,4.792827918572941,1.2426480718397834,0.6052826780104095,5810688,5820000,199473.504,7.815,5969.827,3.795,51.7343537414966,25.165306122448975,2.9835972581437886e-10,4.999999873689376e-05,1039.1355,0.0018132614,1039.1337,0.79987067,0.018614031,-3.0196748,0.0
2592.416044569105,-599.7066734530821,1954.6698561560088,3000.0,20,60000,False,5880000,1960,98,80a62af174064170875b539d853081e6,2023-04-25_01-36-34,1682386594,206.6684901714325,20211.422888040543,8673,ubuntu1804,10.128.0.3,20211.422888040543,5880000,98,2,894c9fe2,0,4.792673741608617,1.2426054648564162,0.6052940580037887,5870592,5880000,199638.705,7.763,5967.858,3.818,51.814625850340136,25.180952380952377,2.9835972581437886e-10,4.999999873689376e-05,1019.4323,0.0021258867,1019.43024,0.771377,0.025824815,-3.1020083,0.0
2596.9643683899103,-572.4039560173067,2033.028583389583,3000.0,20,60000,False,5940000,1980,99,80a62af174064170875b539d853081e6,2023-04-25_01-40-00,1682386800,205.96676182746887,20417.38964986801,8673,ubuntu1804,10.128.0.3,20417.38964986801,5940000,99,2,894c9fe2,0,4.792605639478388,1.242587154524348,0.6053087220157676,5930496,5940000,199731.27,7.745,5966.877,3.801,51.81836734693878,25.191496598639453,2.9835972581437886e-10,4.999999873689376e-05,1076.0989,0.004348006,1076.0946,0.7781787,0.041844007,-3.1523378,0.0
2596.9643683899103,-1433.7286333408608,2014.2645281808964,3000.0,20,60000,False,6000000,2000,100,80a62af174064170875b539d853081e6,2023-04-25_01-43-26,1682387006,205.80387592315674,20623.19352579117,8673,ubuntu1804,10.128.0.3,20623.19352579117,6000000,100,2,894c9fe2,0,4.792536195780651,1.2425634159710603,0.6053231344619033,5990400,6000000,199756.187,7.728,5968.561,3.738,51.74353741496598,25.190476190476183,4.475396164771439e-10,4.999999873689376e-05,1097.0645,0.0020995592,1097.0624,0.8599636,0.02252359,-3.1119304,0.0
2596.9643683899103,-1433.7286333408608,2035.3073358190873,3000.0,20,60000,False,6060000,2020,101,80a62af174064170875b539d853081e6,2023-04-25_01-46-53,1682387213,206.64318323135376,20829.836709022522,8673,ubuntu1804,10.128.0.3,20829.836709022522,6060000,101,2,894c9fe2,0,4.792513943268473,1.2425515060808343,0.6053336603297372,6050304,6060000,199907.608,7.707,5968.112,3.732,51.851525423728816,25.194915254237284,4.475396164771439e-10,4.999999873689376e-05,1129.7788,0.0033221282,1129.7756,0.7872205,0.027964666,-3.36416,0.0
2640.620679507375,-1433.7286333408608,2021.0143730809018,3000.0,20,60000,False,6120000,2040,102,80a62af174064170875b539d853081e6,2023-04-25_01-50-19,1682387419,206.0317542552948,21035.868463277817,8673,ubuntu1804,10.128.0.3,21035.868463277817,6120000,102,2,894c9fe2,0,4.792522100936328,1.2425540331958056,0.6053519010116842,6110208,6120000,199950.818,7.708,5966.632,3.709,51.77346938775509,25.193877551020403,4.475396164771439e-10,4.999999873689376e-05,1049.6654,0.0023263157,1049.6631,0.8727948,0.023610912,-3.0684037,0.0
2645.954130930065,-1433.7286333408608,2043.8529386587193,3000.0,20,60000,False,6180000,2060,103,80a62af174064170875b539d853081e6,2023-04-25_01-53-45,1682387625,206.13701558113098,21242.005478858948,8673,ubuntu1804,10.128.0.3,21242.005478858948,6180000,103,2,894c9fe2,0,4.79253079228923,1.2424987778788366,0.6053703597780425,6170112,6180000,199960.238,7.716,5966.413,3.796,51.88537414965987,25.193877551020403,4.475396164771439e-10,4.999999873689376e-05,1090.903,0.0030614194,1090.9,0.73266304,0.02249238,-3.3708127,0.0
2665.0378782141297,-1433.7286333408608,2030.9850884432092,3000.0,20,60000,False,6240000,2080,104,80a62af174064170875b539d853081e6,2023-04-25_01-57-11,1682387831,206.52360010147095,21448.52907896042,8673,ubuntu1804,10.128.0.3,21448.52907896042,6240000,104,2,894c9fe2,0,4.792557703165578,1.242478606516868,0.6053912323990835,6230016,6240000,200118.361,7.668,5965.869,3.804,51.808135593220335,25.194576271186435,4.475396164771439e-10,4.999999873689376e-05,1059.4536,0.002856164,1059.4508,0.84031427,0.026497435,-3.157107,0.0
2665.0378782141297,-628.320374309702,2045.3722492944848,3000.0,20,60000,False,6300000,2100,105,80a62af174064170875b539d853081e6,2023-04-25_02-00-37,1682388037,205.4148714542389,21653.943950414658,8673,ubuntu1804,10.128.0.3,21653.943950414658,6300000,105,2,894c9fe2,0,4.792570749242014,1.2424707350792483,0.6054126341136082,6289920,6300000,200070.086,7.669,5969.401,3.882,51.74744027303753,25.1938566552901,4.475396164771439e-10,4.999999873689376e-05,1084.9065,0.0020831574,1084.9044,0.84995353,0.017599627,-3.2416255,0.0
2665.0378782141297,171.79054509154983,2029.3125155605587,3000.0,20,60000,False,6360000,2120,106,80a62af174064170875b539d853081e6,2023-04-25_02-04-04,1682388244,207.28966999053955,21861.233620405197,8673,ubuntu1804,10.128.0.3,21861.233620405197,6360000,106,2,894c9fe2,0,4.792592957570312,1.242516445753998,0.6054328906722963,6349824,6360000,200206.345,7.726,5969.074,3.751,51.73389830508474,25.194915254237284,4.475396164771439e-10,4.999999873689376e-05,1080.2314,0.004100922,1080.2274,0.85136676,0.032264728,-3.2799106,0.0
2665.0378782141297,258.82827316751684,2088.63263742935,3000.0,20,60000,False,6420000,2140,107,80a62af174064170875b539d853081e6,2023-04-25_02-07-30,1682388450,206.06376099586487,22067.297381401062,8673,ubuntu1804,10.128.0.3,22067.297381401062,6420000,107,2,894c9fe2,0,4.792610982643165,1.242556760111438,0.6054451719396559,6409728,6420000,200267.008,7.729,5966.567,3.908,51.858305084745766,25.19661016949152,4.475396164771439e-10,4.999999873689376e-05,1156.5481,0.002880021,1156.5452,0.6783068,0.03258249,-3.5981336,0.0
2665.0378782141297,258.82827316751684,2020.0659360907493,3000.0,20,60000,False,6480000,2160,108,80a62af174064170875b539d853081e6,2023-04-25_02-10-56,1682388656,206.09327578544617,22273.390657186508,8673,ubuntu1804,10.128.0.3,22273.390657186508,6480000,108,2,894c9fe2,0,4.792597495765616,1.2426264650017436,0.6054576415666874,6469632,6480000,200204.297,7.768,5971.536,3.824,51.735034013605436,25.197619047619042,4.475396164771439e-10,4.999999873689376e-05,1012.521,0.00292666,1012.518,0.8948234,0.02906955,-2.9920962,0.0
2686.913576894253,67.4488225488116,2052.988154521119,3000.0,20,60000,False,6540000,2180,109,80a62af174064170875b539d853081e6,2023-04-25_02-14-22,1682388862,206.05271792411804,22479.443375110626,8673,ubuntu1804,10.128.0.3,22479.443375110626,6540000,109,2,894c9fe2,0,4.792553298211747,1.2426583296123148,0.605467275275298,6529536,6540000,200211.927,7.783,5972.485,3.849,51.67414965986395,25.197959183673465,4.475396164771439e-10,4.999999873689376e-05,1167.6035,0.01309691,1167.5905,0.7980441,0.36181015,-3.575692,0.0
2686.913576894253,-106.19512598251362,2069.924615974365,3000.0,20,60000,False,6600000,2200,110,80a62af174064170875b539d853081e6,2023-04-25_02-17-48,1682389068,206.07984447479248,22685.52321958542,8673,ubuntu1804,10.128.0.3,22685.52321958542,6600000,110,2,894c9fe2,0,4.792549490421573,1.2426879168837457,0.6054753399966115,6589440,6600000,200237.689,7.82,5974.305,3.858,51.734013605442186,25.1969387755102,6.713093969601402e-10,4.999999873689376e-05,1150.9153,0.0044519636,1150.9108,0.8863991,0.025638333,-3.4992614,0.0
2686.913576894253,-106.19512598251362,2123.444458166427,3000.0,20,60000,False,6660000,2220,111,80a62af174064170875b539d853081e6,2023-04-25_02-21-15,1682389275,206.9619026184082,22892.485122203827,8673,ubuntu1804,10.128.0.3,22892.485122203827,6660000,111,2,894c9fe2,0,4.792555417032283,1.2426464968032678,0.6054824733097669,6649344,6660000,200269.78,7.819,5974.17,3.776,51.827118644067795,25.1993220338983,6.713093969601402e-10,4.999999873689376e-05,1222.4998,0.0043017496,1222.4955,0.7926326,0.03635344,-3.8749623,0.0
2686.913576894253,-106.19512598251362,2108.748756724102,3000.0,20,60000,False,6720000,2240,112,80a62af174064170875b539d853081e6,2023-04-25_02-24-43,1682389483,207.58520221710205,23100.07032442093,8673,ubuntu1804,10.128.0.3,23100.07032442093,6720000,112,2,894c9fe2,0,4.792638551936822,1.242644912343496,0.6054973864683487,6709248,6720000,200423.671,7.778,5975.695,3.801,51.678716216216216,25.19729729729729,6.713093969601402e-10,4.999999873689376e-05,1181.3583,0.00593191,1181.3524,0.88905746,0.05359265,-3.667189,0.0
2686.913576894253,-106.19512598251362,2172.2326295540665,3000.0,20,60000,False,6780000,2260,113,80a62af174064170875b539d853081e6,2023-04-25_02-28-10,1682389690,207.3115861415863,23307.381910562515,8673,ubuntu1804,10.128.0.3,23307.381910562515,6780000,113,2,894c9fe2,0,4.792777319042972,1.242674469417147,0.6055130729502904,6769152,6780000,200532.988,7.844,5983.805,3.76,51.72668918918919,25.24831081081081,1.0069640676846348e-09,4.999999873689376e-05,1175.9875,0.0040963003,1175.9835,0.835869,0.032848697,-3.5504296,0.0
2686.0743960242116,-106.19512598251362,2199.7569781752563,3000.0,20,60000,False,6840000,2280,114,80a62af174064170875b539d853081e6,2023-04-25_02-31-36,1682389896,206.2045075893402,23513.586418151855,8673,ubuntu1804,10.128.0.3,23513.586418151855,6840000,114,2,894c9fe2,0,4.792931258131212,1.2427108751084468,0.6055270763674937,6829056,6840000,200499.365,7.874,5985.417,3.813,51.75238095238095,25.19931972789115,1.0069640676846348e-09,4.999999873689376e-05,1239.8661,0.0077558886,1239.8582,0.7089095,0.06530795,-3.836155,0.0
2686.0743960242116,-8.136647039489064,2191.396828975373,3000.0,20,60000,False,6900000,2300,115,80a62af174064170875b539d853081e6,2023-04-25_02-35-02,1682390102,205.80783772468567,23719.39425587654,8673,ubuntu1804,10.128.0.3,23719.39425587654,6900000,115,2,894c9fe2,0,4.793067961136429,1.2427456795640577,0.6055450712150592,6888960,6900000,200540.975,7.889,5983.146,3.789,51.73571428571428,25.2,1.5104462125492546e-09,4.999999873689376e-05,1128.8451,0.0035792058,1128.8416,0.8741456,0.03500414,-3.4386606,0.0
2684.793351115982,-8.136647039489064,2103.8739851562586,3000.0,20,60000,False,6960000,2320,116,80a62af174064170875b539d853081e6,2023-04-25_02-38-28,1682390308,206.1424617767334,23925.536717653275,8673,ubuntu1804,10.128.0.3,23925.536717653275,6960000,116,2,894c9fe2,0,4.793143829762792,1.2428076658614227,0.6055648023509458,6948864,6960000,200430.394,7.855,5979.006,3.83,51.74761904761905,25.199659863945573,1.5104462125492546e-09,4.999999873689376e-05,1029.32,0.0036872108,1029.3163,0.918599,0.031180006,-3.1328218,0.0
2684.606757109116,681.9330304004303,2071.9248044208784,3000.0,20,60000,False,7020000,2340,117,80a62af174064170875b539d853081e6,2023-04-25_02-41-54,1682390514,205.87748003005981,24131.414197683334,8673,ubuntu1804,10.128.0.3,24131.414197683334,7020000,117,2,894c9fe2,0,4.793138434608628,1.2428393538807971,0.6055799144703723,7008768,7020000,200411.886,7.806,5978.914,3.806,51.7312925170068,25.2,1.5104462125492546e-09,4.999999873689376e-05,1083.9663,0.00658727,1083.9597,0.9101093,0.05093832,-3.374198,0.0
2648.7041560541275,681.9330304004303,2079.2913903447147,3000.0,20,60000,False,7080000,2360,118,80a62af174064170875b539d853081e6,2023-04-25_02-45-21,1682390721,206.8527889251709,24338.266986608505,8673,ubuntu1804,10.128.0.3,24338.266986608505,7080000,118,2,894c9fe2,0,4.793119637276268,1.2428484926580203,0.6055973001177963,7068672,7080000,200492.39,7.786,5974.559,3.842,51.73966101694915,25.201355932203388,2.2656692078015794e-09,4.999999873689376e-05,1237.6041,0.004298093,1237.5996,0.7418188,0.042144503,-3.7891996,0.0
2644.6843102900025,681.9330304004303,2053.7072232199203,3000.0,20,60000,False,7140000,2380,119,80a62af174064170875b539d853081e6,2023-04-25_02-48-48,1682390928,206.6141300201416,24544.881116628647,8673,ubuntu1804,10.128.0.3,24544.881116628647,7140000,119,2,894c9fe2,0,4.793129051797317,1.2428602135075968,0.6056153426199722,7128576,7140000,200548.689,7.751,5974.512,3.753,51.84271186440678,25.319661016949155,3.3985039227246716e-09,4.999999873689376e-05,1171.7668,0.00420216,1171.7626,0.844614,0.04169548,-3.763187,0.0
2644.6843102900025,681.9330304004303,2080.8175299387685,3000.0,20,60000,False,7200000,2400,120,80a62af174064170875b539d853081e6,2023-04-25_02-52-14,1682391134,205.9266893863678,24750.807806015015,8673,ubuntu1804,10.128.0.3,24750.807806015015,7200000,120,2,894c9fe2,0,4.793135907822767,1.2428851877665763,0.6056359168142241,7188480,7200000,200538.181,7.705,5969.742,3.751,51.77755102040816,25.2,5.09775599510931e-09,4.999999873689376e-05,1184.437,0.003368125,1184.4337,0.85555834,0.02327368,-3.7869394,0.0
2644.6843102900025,681.9330304004303,2145.3101125406033,3000.0,20,60000,False,7260000,2420,121,80a62af174064170875b539d853081e6,2023-04-25_02-55-41,1682391341,207.05717253684998,24957.864978551865,8673,ubuntu1804,10.128.0.3,24957.864978551865,7260000,121,2,894c9fe2,0,4.793183636751059,1.2429235507358096,0.6056554209392564,7248384,7260000,200544.255,7.725,5973.166,3.78,51.77322033898305,25.216271186440675,5.09775599510931e-09,4.999999873689376e-05,1218.0034,0.011751996,1217.9917,0.8693009,0.11710607,-3.8688705,0.0
2644.6843102900025,896.6226087323264,2200.8838912556566,3000.0,20,60000,False,7320000,2440,122,80a62af174064170875b539d853081e6,2023-04-25_02-59-08,1682391548,206.96299052238464,25164.82796907425,8673,ubuntu1804,10.128.0.3,25164.82796907425,7320000,122,2,894c9fe2,0,4.79328120678656,1.2429912848493032,0.6056737546369423,7308288,7320000,200483.323,7.816,5971.738,3.794,51.8722033898305,25.202372881355927,7.646633548574755e-09,4.999999873689376e-05,1290.6646,0.0062320046,1290.6584,0.70332247,0.0775048,-3.980138,0.0
2644.6843102900025,823.4387538073958,2202.5040515067417,3000.0,20,60000,False,7380000,2460,123,80a62af174064170875b539d853081e6,2023-04-25_03-02-34,1682391754,206.041663646698,25370.869632720947,8673,ubuntu1804,10.128.0.3,25370.869632720947,7380000,123,2,894c9fe2,0,4.793331942231514,1.243050939402618,0.6056877763666553,7368192,7380000,200362.13,7.759,5966.03,3.765,51.80204081632653,25.213605442176867,1.1469950322862132e-08,4.999999873689376e-05,1258.8083,0.0039782412,1258.8042,0.8061861,0.034577142,-3.8097138,0.0
2631.5818871338297,823.4387538073958,2207.8750992846176,3000.0,20,60000,False,7440000,2480,124,80a62af174064170875b539d853081e6,2023-04-25_03-06-01,1682391961,206.7516906261444,25577.62132334709,8673,ubuntu1804,10.128.0.3,25577.62132334709,7440000,124,2,894c9fe2,0,4.793381978716484,1.2431296240118195,0.6057038902411083,7428096,7440000,200419.567,7.745,5963.324,3.8,51.77559322033898,25.233898305084743,1.1469950322862132e-08,4.999999873689376e-05,1252.1558,0.0061397823,1252.1497,0.75012314,0.062035777,-3.7952986,0.0
2628.8197372204563,823.4387538073958,2206.8419544119174,3000.0,20,60000,False,7500000,2500,125,80a62af174064170875b539d853081e6,2023-04-25_03-09-26,1682392166,205.3725094795227,25782.993832826614,8673,ubuntu1804,10.128.0.3,25782.993832826614,7500000,125,2,894c9fe2,0,4.793427012980064,1.243178778874353,0.6057126795907615,7488000,7500000,200376.504,7.733,5962.862,3.793,51.85665529010239,25.23174061433447,1.72049254842932e-08,4.999999873689376e-05,1230.2765,0.0038174423,1230.2726,0.7978891,0.03086253,-3.8169367,0.0
2638.400917682937,823.4387538073958,2176.747774194623,3000.0,20,60000,False,7560000,2520,126,80a62af174064170875b539d853081e6,2023-04-25_03-12-51,1682392371,205.37461805343628,25988.36845088005,8673,ubuntu1804,10.128.0.3,25988.36845088005,7560000,126,2,894c9fe2,0,4.793409596938229,1.2431773239086683,0.6057190220884882,7547904,7560000,200296.816,7.698,5965.857,3.747,51.7542662116041,25.26006825938567,1.72049254842932e-08,4.999999873689376e-05,1114.9025,0.0054453104,1114.8971,0.8795548,0.04492899,-3.6047754,0.0
2638.400917682937,823.4387538073958,2136.409112953605,3000.0,20,60000,False,7620000,2540,127,80a62af174064170875b539d853081e6,2023-04-25_03-16-17,1682392577,205.87809491157532,26194.246545791626,8673,ubuntu1804,10.128.0.3,26194.246545791626,7620000,127,2,894c9fe2,0,4.793345146766183,1.24314851547891,0.6057334138563689,7607808,7620000,200295.662,7.759,5967.144,3.611,51.780952380952385,25.292176870748303,2.5807388226439798e-08,4.999999873689376e-05,1188.5697,0.0037935942,1188.5659,0.86966676,0.040049322,-3.66045,0.0
2638.400917682937,842.159970056921,2136.1134680793953,3000.0,20,60000,False,7680000,2560,128,80a62af174064170875b539d853081e6,2023-04-25_03-19-43,1682392783,206.07594895362854,26400.322494745255,8673,ubuntu1804,10.128.0.3,26400.322494745255,7680000,128,2,894c9fe2,0,4.793294019038197,1.2430958578675444,0.6057459377888594,7667712,7680000,200217.918,7.75,5967.216,3.608,51.86462585034014,25.292517006802726,3.87110823396597e-08,4.999999873689376e-05,1266.2837,0.0086188605,1266.2748,0.8178557,0.05843628,-3.9517019,0.0
2638.400917682937,842.159970056921,2140.9784486693957,3000.0,20,60000,False,7740000,2580,129,80a62af174064170875b539d853081e6,2023-04-25_03-23-10,1682392990,206.82665538787842,26607.149150133133,8673,ubuntu1804,10.128.0.3,26607.149150133133,7740000,129,2,894c9fe2,0,4.793246507173926,1.2430267768063228,0.6057580334582578,7727616,7740000,200238.0,7.791,5968.309,3.647,51.77084745762712,25.293220338983055,5.8066625285846385e-08,4.999999873689376e-05,1283.5565,0.006160624,1283.5505,0.8181144,0.05385807,-3.9156516,0.0
2641.7601739453185,822.136246689281,2156.512814809589,3000.0,20,60000,False,7800000,2600,130,80a62af174064170875b539d853081e6,2023-04-25_03-26-38,1682393198,207.59700107574463,26814.746151208878,8673,ubuntu1804,10.128.0.3,26814.746151208878,7800000,130,2,894c9fe2,0,4.793274951303938,1.2429938148518624,0.6057764897886382,7787520,7800000,200401.339,7.818,5971.974,3.629,51.97979797979798,25.31245791245792,8.70999343760559e-08,4.999999873689376e-05,1335.4651,0.005700234,1335.4594,0.8166097,0.048191812,-4.0622196,0.0
2641.7601739453185,822.136246689281,2200.8955784029317,3000.0,20,60000,False,7860000,2620,131,80a62af174064170875b539d853081e6,2023-04-25_03-30-04,1682393404,206.20020389556885,27020.946355104446,8673,ubuntu1804,10.128.0.3,27020.946355104446,7860000,131,2,894c9fe2,0,4.793340523807232,1.242967033934901,0.6057942309720478,7847424,7860000,200319.033,7.781,5968.534,3.713,51.87176870748299,25.32448979591837,1.306499086695112e-07,4.999999873689376e-05,1314.75,0.011564194,1314.7384,0.7736206,0.17434266,-4.008045,0.0
2650.31576413063,822.136246689281,2194.5730495939583,3000.0,20,60000,False,7920000,2640,132,80a62af174064170875b539d853081e6,2023-04-25_03-33-31,1682393611,206.84136056900024,27227.787715673447,8673,ubuntu1804,10.128.0.3,27227.787715673447,7920000,132,2,894c9fe2,0,4.7934464185664885,1.2429748150289115,0.6058104327558339,7907328,7920000,200307.609,7.719,5967.839,3.727,51.822711864406784,25.326101694915263,1.959748630042668e-07,4.999999873689376e-05,1118.9302,0.0062451367,1118.9241,0.869285,0.09803128,-3.6417696,0.0
2650.31576413063,822.136246689281,2204.5264194756164,3000.0,20,60000,False,7980000,2660,133,80a62af174064170875b539d853081e6,2023-04-25_03-36-58,1682393818,207.08834075927734,27434.876056432724,8673,ubuntu1804,10.128.0.3,27434.876056432724,7980000,133,2,894c9fe2,0,4.793598568970009,1.242999125232129,0.6058307095773126,7967232,7980000,200413.624,7.716,5966.48,3.731,51.784745762711864,25.33152542372882,2.9396230161182757e-07,4.999999873689376e-05,1346.1223,0.009470787,1346.113,0.85816044,0.069321595,-4.1283836,0.0
2650.31576413063,765.3993979188203,2163.29577491534,3000.0,20,60000,False,8040000,2680,134,80a62af174064170875b539d853081e6,2023-04-25_03-40-22,1682394022,204.58199834823608,27639.45805478096,8673,ubuntu1804,10.128.0.3,27639.45805478096,8040000,134,2,894c9fe2,0,4.793651796744826,1.2429978363176872,0.6058429076199249,8027136,8040000,200197.383,7.721,5965.793,3.688,51.77602739726027,25.35342465753425,4.4094343820688664e-07,4.999999873689376e-05,1172.2244,0.0054434068,1172.2188,0.91658604,0.046965785,-3.6951067,0.0
2672.3547206037065,765.3993979188203,2140.9987436219635,3000.0,20,60000,False,8100000,2700,135,80a62af174064170875b539d853081e6,2023-04-25_03-43-48,1682394228,205.9796507358551,27845.437705516815,8673,ubuntu1804,10.128.0.3,27845.437705516815,8100000,135,2,894c9fe2,0,4.79364875019179,1.242964164814242,0.6058535999637448,8087040,8100000,200259.699,7.711,5964.249,3.662,51.765306122448976,25.382993197278918,6.614151288886205e-07,4.999999873689376e-05,1283.362,0.006579556,1283.3555,0.8775298,0.050641224,-3.9081507,0.0
